"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"893","S24","Myös You tubessa on ainakin englanninkielisiä Ruusukkorukouksia , jotta pääsette kärryille .","myös You tubessa olla ainakin englanninkielinen ruusukkorukous , jotta päästä kärry .","Vinkki","25.12.2013","19:24","Terveys","Ahdistus","Hyvää Joulua","1057287","http://keskustelu.suomi24.fi/t/11946904#comment-65234750","http://keskustelu.suomi24.fi/t/11946904","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"894","S24","Mistä siis oikeasti pidät ?","mikä siis oikeasti pitää ?","En uskalla hakea apua","3.11.2014","20:21","Terveys","Masennus","Jaksamista!","2810701","http://keskustelu.suomi24.fi/t/12827712#comment-72901608","http://keskustelu.suomi24.fi/t/12827712","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"895","S24","Kai sinä ymmärrät että tuo kuvaamasi "" pelkkä harjoittelija "" on voinut olla jo 6. vuoden erikoistuva , jolloin hänellä on ullut jo 5 vuotta leikkauskokemusta takana ?","kai sinä ymmärtää että tuo kuvata "" pelkkä harjoittelija "" olla voida olla jo 6. vuosi erikoistua , jolloin hän olla ullut jo 5 vuosi leikkauskokemus takana ?","Epäonnistunut leikkaus, potilasvahinko  hoitovirhe!","13.12.2013","06:13","Terveys","Leikkaus","Lt 5. vuosi","681886","http://keskustelu.suomi24.fi/t/11289313#comment-65050830","http://keskustelu.suomi24.fi/t/11289313","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"896","S24","Ehkä jotain 3% etanolin kokonaisenergiasta jää vyötärölle .","ehkä jokin 3% etanoli kokonainenenergia jäädä vyötärö .","Johan on kumma!","24.2.2011","12:31","Terveys","Yleistä laihdutuksesta","OmShantiShivaShakti","10001528","http://keskustelu.suomi24.fi/t/9679775#comment-48260471","http://keskustelu.suomi24.fi/t/9679775","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"897","S24","Elämä opettaa - lukuunottamatta narsistia .","elämä opettaa - lukuunottamatta narsisti .","Kohtasin jälleen narsistisen persoonan :(","25.11.2014","15:53","Terveys","Narsismi","Ex uhri","8668040","http://keskustelu.suomi24.fi/t/12984714#comment-74096724","http://keskustelu.suomi24.fi/t/12984714","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"898","S24","Mustan miehen kanssa makaaminen sitä vastoin onnistuu vähän himmeämmältäkin hilsulta .","musta mies kanssa maata se vastoin onnistua vähän himmeä hilsulta .","Nyt selvisi oikea syy yksinäisyyteni","1.4.2014","13:41","Terveys","Yksinäisyys","Nuoria suomalaisnais","7149938","http://keskustelu.suomi24.fi/t/12153739#comment-67035774","http://keskustelu.suomi24.fi/t/12153739","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"899","S24","Olin tarkkailussa 4h ja sitten sain lähteä saattajan kanssa kotiin ja koska mulla oli tuota huimaamista niin seuraavaan aamuun piti olla joku läsnä .","olla tarkkailu 4h ja sitten saada lähteä saattaja kanssa koti ja koska mä olla tuo huimata niin seuraava aamu pitää olla joku läsnä .","Apu runsaisiin kuukautisiin (lämpöpallohoito  thermoablaatio)","11.12.2014","08:27","Terveys","Kuukautiset","tiito","5451250","http://keskustelu.suomi24.fi/t/11641448#comment-74962614","http://keskustelu.suomi24.fi/t/11641448","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"900","S24","Oon 15v tyttö ( : Aamulla ; Ruisleivän puolikas ( ei mitään päällä ) & mustaa kahvia &gt ; aamulenkki Lounas ; vähän lämmintä ruokaa ( jota tosiaan vanhemmat tuputtaa ..","olla 15v tyttö ( : Aamu ; ruisleipä puolikas ( ei mikään päällä ) & musta kahvi > ; aamulenkki lounas ; vähän lämmin ruoka ( joka tosiaan vanha tuputtaa ..","Anorektikon ruokavalio","19.7.2011","02:20","Terveys","Anoreksia","twiide","4933465","http://keskustelu.suomi24.fi/t/9955046#comment-50360222","http://keskustelu.suomi24.fi/t/9955046","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"901","S24","Asia mutkistuu kuitenkin , koska me ihmiset emme ole mitään millimetrin tarkkuudella sorvattuja robotteja .","asia mutkistua kuitenkin , koska minä ihminen ei olla mikään millimetri tarkkuus sorvata robotti .","Järkyttävä kipu kaihileikkaksessa","21.3.2014","01:23","Terveys","Leikkaus","sentään vielä näen","5914974","http://keskustelu.suomi24.fi/t/12121756#comment-66828596","http://keskustelu.suomi24.fi/t/12121756","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"902","S24","Tietojaan kannattaa pyytää jokaisen , jolla on jonkinlainen hoitohistoria .","tieto kannattaa pyytää jokainen , joka olla jonkinlainen hoitohistoria .","ZYPREXA","16.6.2012","22:04","Terveys","Lääkkeet","Paperit kuuluu saada","3600438","http://keskustelu.suomi24.fi/t/4860642#comment-55715215","http://keskustelu.suomi24.fi/t/4860642","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"903","S24","Tietysti nuo pahoinvoinnit , vatsanvänteet ja palan tunteet kurkussa voivat tosiaan johtua myös jostain psyykkisestä .","tietysti tuo pahoinvointi , vatsanvänteet ja palaa tunne kurkku voida tosiaan johtua myös jokin psyykkinen .","inhottavia oireita","26.5.2014","13:15","Terveys","Ahdistus","möhkö","1040440","http://keskustelu.suomi24.fi/t/12269278#comment-67998119","http://keskustelu.suomi24.fi/t/12269278","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"904","S24","mua pelottaa tulevat ajat koska olen narkkis .","mä pelottaa tuleva aika koska olla narkkis .","SUBUTEX","12.7.2014","18:43","Terveys","Huumeet","kulissikäyttäjä","6905283","http://keskustelu.suomi24.fi/t/999137#comment-68801385","http://keskustelu.suomi24.fi/t/999137","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"905","S24","Aloittajahan ei maininnut mitään määrää ...","aloittaja ei mainita mikään määrä ...","Varo halpoja D-vitamiineja","19.11.2009","18:41","Terveys","Vitamiinit","keksit...","4067893","http://keskustelu.suomi24.fi/t/8632323#comment-41057803","http://keskustelu.suomi24.fi/t/8632323","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"906","S24",""" Eli ei kannata sairastua vakavasti mieleltään säilyäkseen terveenä ;)",""" eli ei kannattaa sairastua vakavasti mieli säilyä terve ;)","Psykiatrit keksivät oireita jotta intressit täyttyisivät","11.11.2014","18:10","Terveys","Yleistä mielenterveydestä","et ymmärrä tätä","8467739","http://keskustelu.suomi24.fi/t/12312120#comment-73318737","http://keskustelu.suomi24.fi/t/12312120","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"907","S24","Mutta tilanne onkin päinvastainen : Vuosien 1910-1970 välillä perinteisen eläinrasvan osuus amerikkalaisten ruokavaliossa laski 83% : sta 62% : iin , ja voin kulutus romahti 18 paunasta vuodessa 4 paunaan ( 1 pauna = 454g ) per vuosi per henkilö .","mutta tilanne olla päinvastainen : vuosi 1910-1970 välillä perinteinen eläinrasva osuus amerikkalainen ruokavalio laskea 83% : sta 62% : ikä , ja voi kulutus romahtaa 18 pauna vuosi 4 pauna ( 1 pauna = 454g ) per vuosi per henkilö .","Kasvisrasva hapettuu helposti","20.7.2011","20:51","Terveys","Vähähiilihydraattiset dieetit","rasvaista menoa","1077625","http://keskustelu.suomi24.fi/t/9646581#comment-50386350","http://keskustelu.suomi24.fi/t/9646581","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"908","S24","Onko se muka itsekästä jos hoitaa pakotettuna perusasiat ?","olla se muka itsekäs jos hoitaa pakottaa perusasia ?","Buhuu ""uhrit""","5.11.2011","12:30","Terveys","Kaksisuuntainen mielialahäiriö","Johan sekosit..taas!","8506386","http://keskustelu.suomi24.fi/t/10227086#comment-52002337","http://keskustelu.suomi24.fi/t/10227086","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"909","S24","AA:han menin kun tunsin että tämän alemmas en halua , tästä jos jatkan , lopulta lähtee henki .","AA:han mennä kun tuntea että tämä alemmas ei haluta , tästä jos jatkaa , lopulta lähteä henki .","Miten päästä eroon alkoholista?","19.7.2014","21:00","Terveys","Ujous","alkkis","8689036","http://keskustelu.suomi24.fi/t/11767115#comment-68915093","http://keskustelu.suomi24.fi/t/11767115","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"910","S24","Psyyke , mieliala ja fysiikka ovat samassa paketissa .","psyyke , mieliala ja fysiikka olla sama paketti .","citalopraami ja seksi","15.10.2014","19:27","Terveys","Paniikkihäiriö","Äitiliini-64","8415065","http://keskustelu.suomi24.fi/t/6929156#comment-71870475","http://keskustelu.suomi24.fi/t/6929156","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"911","S24","No kuka sinut kasvatti ?","no kuka sinä kasvattaa ?","Kylmis on pelle","18.12.2014","00:35","Terveys","Alkoholi","10022","3582442","http://keskustelu.suomi24.fi/t/13138593#comment-75345669","http://keskustelu.suomi24.fi/t/13138593","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"912","S24","Sehän on hänen kokemuksensa "" rakkaudesta "" .","se olla hän kokemus "" rakkaus "" .","Vain narsistin suosikkilapsi kärsii","24.11.2014","15:04","Terveys","Narsismi","Suosikille","1247566","http://keskustelu.suomi24.fi/t/12988437#comment-74033448","http://keskustelu.suomi24.fi/t/12988437","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"913","S24","Ja yleensä minimiannoksestakin vain osaa .","ja yleensä minimiannos vain osata .","Paras nukahtamisunilääke?","26.3.2009","00:13","Terveys","Uni ja unihairiöt","jepajepjep","3295096","http://keskustelu.suomi24.fi/t/6905236#comment-36819207","http://keskustelu.suomi24.fi/t/6905236","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"914","S24","Masennun liikaa kaikesta pahasta ja tuntuu , etten saa sillä rintamalla mitään aikaan ...","masentua liikaa kaikki pahanen ja tuntua , ettäei saada se rintama mikään aika ...","Olen liian herkkä tähän maailmaan","21.11.2013","17:32","Terveys","Yleistä mielenterveydestä","liian pehmeä","4774679","http://keskustelu.suomi24.fi/t/11856641#comment-64669711","http://keskustelu.suomi24.fi/t/11856641","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"915","S24","Muutamat miehet ovat kiinnostuneet minusta ja halunneet nähdä useamminkin kuin 2 kertaa .","muutama mies olla kiinnostua minä ja haluta nähdä useampi kuu 2 kerta .","Yksinäisten asenneviat","9.9.2014","14:22","Terveys","Yksinäisyys","Reetta.","3430381","http://keskustelu.suomi24.fi/t/12459559#comment-69977414","http://keskustelu.suomi24.fi/t/12459559","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"916","S24","No sitten tuossa 2000-luvun taitteessa tuli jokin vähän oudoksi jääny homma eli pitkän flunssan jälkeen oli vajaa pari vuotta jatkuvaa lämpöä ja sen sellaista infektio-oiretta .","no sitten tuo 2000-luku taite tulla jokin vähän outo jäädä homma eli pitkä flunssa jälkeen olla vaja pari vuosi jatkua lämpö ja se sellainen infektio-oire .","Tulen hulluksi vatsavaivojen vuoksi","3.1.2013","16:34","Terveys","Vatsa- ja ruoansulatusvaivat","Juke78.","10013893","http://keskustelu.suomi24.fi/t/11108873#comment-59207873","http://keskustelu.suomi24.fi/t/11108873","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"917","S24","Nesteiden kanssa on vähän helpompaa , mutta pahimmillaan syljenkin nielemistä saa miettiä .","neste kanssa olla vähän helppo , mutta pahimmillaan sylkeä niellä saada miettiä .","Nielemisen tai tukehtumisen pelko","1.7.2009","13:17","Terveys","Pelot ja jännitys","nielemisongelma","8727343","http://keskustelu.suomi24.fi/t/8269671#comment-38597328","http://keskustelu.suomi24.fi/t/8269671","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
